开仓时间,开仓标的,开仓价格,平仓时间,平仓价格
20160129,590,11.0045,20160229,12.1739
20160129,543,1.281,20160229,1.2938
20160129,829,0.5329,20160229,0.5078
20160129,2211,2.39,20160229,1.19
20160129,2005,1.8829,20160229,2.2108
20160129,3315,1.5224,20160229,1.5096
20160129,777,18.1591,20160229,18.5753
20160129,696,10.3997,20160229,10.9178
20160229,586,11.1112,20160331,13.4715
20160229,3818,1.0571,20160331,1.0065
20160229,1023,1.9334,20160331,1.7799
20160229,590,12.1739,20160331,14.2242
20160229,543,1.2938,20160331,1.3771
20160229,829,0.5078,20160331,0.4952
20160229,2211,1.19,20160331,0.82
20160229,2005,2.2108,20160331,2.3326
20160229,3315,1.5096,20160331,2.0877
20160229,777,18.5753,20160331,20.8074
20160229,696,10.9178,20160331,11.473
20160331,3818,1.0065,20160429,1.0065
20160331,1023,1.7799,20160429,2.0167
20160331,590,14.2242,20160429,13.9038
20160331,3315,2.0877,20160429,1.9978
20160331,777,20.8074,20160429,23.1718
20160331,696,11.473,20160429,13.5455
20160331,41,21.1031,20160429,24.522
20160429,3983,1.4018,20160531,1.3321
20160429,3818,1.0065,20160531,0.8519
20160429,1023,2.0167,20160531,1.9665
20160429,590,13.9038,20160531,13.8718
20160429,1115,2.185,20160531,2.4409
20160429,950,5.7686,20160531,5.9325
20160429,3315,1.9978,20160531,1.9336
