开仓时间,开仓标的,开仓价格,平仓时间,平仓价格
20180731,1618,2.0804,20180831,1.935
20180731,2222,0.127,20180831,0.1175
20180731,451,0.34,20180831,0.29
20180831,878,11.3446,20180928,10.7344
20180831,480,4.0275,20180928,3.5686
20180831,2868,2.264,20180928,2.1475
20180831,3836,2.93,20180928,3.042
20180831,1528,6.7742,20180928,6.0343
20180831,1618,1.935,20180928,2.0259
20180928,878,10.7344,20181031,9.743
20180928,480,3.5686,20181031,3.5124
20180928,2868,2.1475,20181031,1.9218
20180928,1528,6.0343,20181031,5.6233
20180928,3836,3.042,20181031,2.874
20180928,1618,2.0259,20181031,1.6988
20181031,878,9.743,20181130,10.6772
20181031,480,3.5124,20181130,3.6248
20181031,2868,1.9218,20181130,2.264
20181031,1528,5.6233,20181130,6.0754
20181130,480,3.6248,20181231,3.4736
20181130,878,10.6772,20181231,10.2768
20181130,2868,2.264,20181231,2.0529
20181130,1528,6.0754,20181231,5.4835
20181130,3836,2.8087,20181231,2.6128
20181130,1618,1.7987,20181231,1.717
20181231,480,3.4736,20190131,3.6345
20181231,878,10.2768,20190131,10.6772
20181231,2868,2.0529,20190131,2.3732
20181231,1528,5.4835,20190131,6.0919
20181231,3836,2.6128,20190131,2.8554
20181231,1618,1.717,20190131,1.9532
20190131,480,3.6345,20190228,3.786
20190131,878,10.6772,20190228,11.6687
20190131,2868,2.3732,20190228,2.395
20190131,1528,6.0919,20190228,6.4618
20190131,3836,2.8554,20190228,3.0513
20190131,976,1.48,20190228,1.53
20190131,1618,1.9532,20190228,2.0895
20190228,488,12.7073,20190329,13.0833
20190228,480,3.786,20190329,4.3066
20190228,878,11.6687,20190329,11.5162
20190228,2868,2.395,20190329,2.1184
20190228,1528,6.4618,20190329,6.2974
20190228,3836,3.0513,20190329,2.7901
20190228,976,1.53,20190329,1.4
20190228,1361,1.4305,20190329,1.3934
20190329,2222,0.1137,20190430,0.142
20190329,488,13.0833,20190430,12.2322
20190329,480,4.3066,20190430,4.0889
20190329,3836,2.7901,20190430,2.5848
20190329,2233,0.959,20190430,1.0046
20190329,878,11.5162,20190430,11.173
20190329,1528,6.2974,20190430,6.0261
20190329,976,1.4,20190430,1.12
20190329,182,0.3498,20190430,0.3367
20190329,1618,2.0713,20190430,1.9804
20190430,488,12.2322,20190531,11.9749
20190430,480,4.0889,20190531,3.7671
20190430,1528,6.0261,20190531,5.6726
20190430,347,3.7258,20190531,3.395
20190430,182,0.3367,20190531,0.3231
20190430,1618,1.9804,20190531,1.8805
20190430,2866,0.9673,20190531,0.8588
20190531,488,11.9749,20190628,11.1832
20190531,480,3.7671,20190628,3.6913
20190531,347,3.395,20190628,3.453
20190531,1528,5.6726,20190628,5.8544
20190531,182,0.3231,20190628,0.3415
20190531,2866,0.8588,20190628,0.8769
20190531,1618,1.8805,20190628,1.8805
20190628,488,11.1832,20190731,10.8467
20190628,480,3.6913,20190731,3.8049
20190628,347,3.453,20190731,2.9597
20190628,1528,5.8544,20190731,5.8372
20190628,182,0.3415,20190731,0.36
20190628,1618,1.8805,20190731,1.8061
20190628,2866,0.8769,20190731,0.9203
20190731,1668,1.0376,20190830,0.9329
20190731,347,2.9597,20190830,2.5632
20190731,323,2.8788,20190830,2.8116
20190731,1528,5.8372,20190830,5.2784
20190731,1728,2.8684,20190830,2.6374
20190731,1618,1.8061,20190830,1.6359
20190731,2866,0.9203,20190830,0.817
20190830,347,2.5632,20190930,2.6599
20190830,2866,0.817,20190930,0.8264
20190830,1528,5.2784,20190930,5.6395
20190830,951,2.8251,20190930,2.8154
20190830,1618,1.6359,20190930,1.6737
20190930,1668,0.92,20191031,0.91
20190930,347,2.6599,20191031,2.5245
20190930,951,2.8154,20191031,2.7667
20190930,2866,0.8264,20191031,0.8451
20190930,1618,1.6737,20191031,1.5886
20190930,1728,2.3,20191031,2.33
20190930,1528,5.6395,20191031,5.4074
20191031,1668,0.91,20191129,0.9
20191031,1618,1.5886,20191129,1.5318
20191031,951,2.7667,20191129,2.679
20191031,1528,5.4074,20191129,5.5535
20191031,2866,0.8451,20191129,0.8358
20191031,1728,2.33,20191129,2.33
20191129,1668,0.9,20191231,1
20191129,1618,1.5318,20191231,1.6453
20191129,951,2.679,20191231,2.7862
20191129,1728,2.33,20191231,2.7
20191129,2866,0.8358,20191231,0.8545
20191129,1528,5.5535,20191231,5.6223
20191129,451,0.174,20191231,0.155
